"VILLE",CODE_INSEE,LONGITUDE,LATITUDE,DATE,INDICE_QUALITE_AIR,SOUS_INDICE_OZONE,SOUS_INDICE_PARTICULES_FINES,SOUS_INDICE_DIOXYDE_D'AZOTE,SOUS_INDICE_DIOXYDE_DE_SOUFRE,"CODE_COULEUR"
"LE MANS",72181, 0.196304, 48.003684,09/06/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,10/06/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,11/06/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,12/06/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,13/06/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,14/06/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,15/06/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,16/06/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,17/06/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,18/06/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,19/06/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,20/06/2005,4,4,3,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,21/06/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,22/06/2005,6,6,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,23/06/2005,7,7,3,3,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,24/06/2005,6,6,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,25/06/2005,5,5,3,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,26/06/2005,6,6,3,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,27/06/2005,5,5,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,28/06/2005,5,5,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,29/06/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,30/06/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,01/07/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,02/07/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,03/07/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,04/07/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,05/07/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,06/07/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,07/07/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,08/07/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,09/07/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,10/07/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,11/07/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,12/07/2005,5,5,3,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,13/07/2005,7,7,3,1,1,"ORANGE"
